username,review,rating,sentiment
Pengguna Google,"aplikasi ini membantu daily activityku bgt. tapi kalo mau kasih input tuh kemana ya? sedangkan CS chatnya under robot system ya, jadi apa yg aku feedback gak dimengerti sama sistemnya. tgl 3/5/26 aku mau kasih input, bisa gak difeature gofood itu ditambahin visibility keadaan restonya, misal penuh dan harus ngantri bgt atau biasa aja, supaya customer bisa consider hal itu juga, kita butuh yg satset udah pilih yg terdekat tapi ternyata antre 1 jam kan sama aja.. kasian para drivernya jg.",4,positif
Pengguna Google,bagus,5,positif
Pengguna Google,aplikasi gojek dari bulan ramadhan sampai sekarang loadingnya parah,2,negatif
Pengguna Google,mantap,5,positif
Pengguna Google,Good driver..👍,5,positif
Pengguna Google,mudah dn cepat,5,positif
Pengguna Google,pesenan cepet datang,5,positif
Pengguna Google,selalu lancar,5,positif
Pengguna Google,sangat bagus,5,positif
Pengguna Google,"pengalaman saya sudah aktif di driver food -+ 1,5 tahun",5,positif
Pengguna Google,berharap kepada goto untuk semua pihak agar mendapatkan reward ke sejahteraan kepada seluruh driver dompet anak bangsa tarif ter update terima kasih,5,positif
Pengguna Google,cepat dan aman,5,positif
Pengguna Google,"busuk beli plus,promonya cuma 1 resto,wes cukup gk langganan lagi",1,negatif
Pengguna Google,baik,4,positif
Pengguna Google,Bagus,5,positif
Pengguna Google,😆💗,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,"overall oke, cuma kalo pas hujan susah banget cari driver",5,positif
Pengguna Google,ramah....sopan...dan pelayanan nya baik,5,positif
Pengguna Google,Gojek aku ga bisa kebuka,5,positif
Pengguna Google,driver nya makin ramah,5,positif
Pengguna Google,kenapa gojek jalan nya pelan banget. padahal jalan kosong. pegal tahu kelamaan di motor. mohon di cek motor2 yg tidak layak pakai. speed nya dikondisikan.,1,negatif
Pengguna Google,sangat membantu aplikasi ini saya sangat suka,5,positif
Pengguna Google,banyak bug masak main gocats ga bisa ngasih makan,1,negatif
Pengguna Google,salam gojek,5,positif
Pengguna Google,driver ramai di area Mall tetapi pas pesan malah Jauh dapat driver ??? sistem nya gimana ini semenjak ada hemat malah dapat yang driver jauh2 sekali pesan reguler biasa driver tambah jauh sistem aneh unistal aja,1,negatif
Pengguna Google,update minta nomor handphon gw kasih eh ngelunjak minta foto muka udah 4tahun lebih pake gojek akhirnya gw unistall enak bet muka gw lu pajang2 padahal alamat lokasi rumah udah tertera di situ cuih,1,negatif
Pengguna Google,luar biasa,5,positif
Pengguna Google,"terimakasih, baru pakai 1 hari udh ada terdeteksi aktivitas tidak wajar. ya sangat tidak wajar",1,negatif
Pengguna Google,keren sekali,5,positif
Pengguna Google,Sangat mudah dan gampang kalau pake gojek,5,positif
Pengguna Google,mohon lebih dipercepat proses pendaftaran gocar saya sudah lama mendaftar tapi proses verivikasinya sangat lama🥲,4,positif
Pengguna Google,"aplikasi ini kalo order food lama sekali,tolong di percepat kalo ngorder food,,tolong resto-resto yang lama di kasih peringatan saja biar tidak terlalu lama.trimaksih gojek indonesia.",1,negatif
Pengguna Google,"selama menggunakan si apk ok ok saja, hanya saja Limit Paylater & Limit Pinjam nya tidak pernah naik"".",5,positif
Pengguna Google,apk penganggu saat nonton film drama..,1,negatif
Pengguna Google,lucu bangettt sambil nunggu makanan disiapin bisa liat chef dibantu kucingnya masak🙈❤️,5,positif
Pengguna Google,mantap gojek sukses selalu Gbu,5,positif
Pengguna Google,nice,5,positif
Pengguna Google,ok juga lah,4,positif
Pengguna Google,ok,5,positif
Pengguna Google,good 👍,4,positif
Pengguna Google,"sekarang pelayanan parah, Drive lambat, kebersihan pada gak dijaga, helm bau, jemput suka gak sesuai titik kecewa parah",1,negatif
Pengguna Google,lopyu gojek ♥️,5,positif
Pengguna Google,membantu,5,positif
Pengguna Google,ongkir mahal,1,negatif
Pengguna Google,ada driver pun gamau ambil orderan dia,1,negatif
Pengguna Google,is the best,5,positif
Pengguna Google,tolong lah apa an pake gopay begini ngisi dana tak bisa,1,negatif
Pengguna Google,saya suka,5,positif
Pengguna Google,suka,5,positif
Pengguna Google,good,5,positif
Pengguna Google,"Kenapa pembayaran tidak bisa di combo seperti dulu lagi? Kemana cara pembayaran yang kalau saldo Gopay tidak cukup masih bisa ditambahkan dengan pembayaran tunai? Kenapa cara tersebut dihilangkan? Malah sekarang kalau jarak dekat saja sampai kena cas >Rp25.000. Apa karena mitra-mitra mu sempat komplain kemarin sampai harus menumbalkan kepuasan customer separah ini kah? Kalau memang harus begitu yang kalian mau, saya sebagai customer, memutuskan untuk berhenti pakai aplikasi ini 🙏🏻",2,negatif
Pengguna Google,mantap,5,positif
Pengguna Google,"paylaternya mantap sekali, lupa bayar sehari langsung denda 50rb",1,negatif
Pengguna Google,mantabbbbb,5,positif
Pengguna Google,"Kenapa gopay later dan gopay pinjem Di Aplikasi Gojek Indonesia saya masih belum bisa, Tolong Di Perbaiki Sekian Dan Terima Kasih",5,positif
Pengguna Google,kenapa sistem. gojek suka mencancel. pesanan secara sepihak? makin hari makin ke sini pelayanannya makin kurang memuaskan... pesanan GO-FOOD saya suka selalu dibatalkan secara sepihak,1,negatif
Pengguna Google,goooodd,5,positif
Pengguna Google,berkat gojek.. ane wareug.. haturnuhun 🙏,5,positif
Pengguna Google,makasih Go-Jek aku dah dianter keliling dan bayar nya murah,5,positif
Pengguna Google,iklan lu hama,1,negatif
Pengguna Google,"susah dapet driver nya, ongkir gofood udah hampir setara sama harga makanannya",2,negatif
Pengguna Google,"lama kali Nunggu dapat driver pas gofood nya padahal masih jam 8 malam,tinggal di daerah kota....",1,negatif
Pengguna Google,"semakin kesini aplikasi ini sering mengecewakan , selalu sering driver tdk mau bergerak , di chat pun gak balas , selalu kita pelanggan yg cancel seolah olah driver yg benar, malam ini ak pesan 2 kali driver gak ada yg bergerak dichat pun gak balas",2,negatif
Pengguna Google,sangat baik,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,sudah malam tetap ada driver 👍👍👍,5,positif
Pengguna Google,membantu,5,positif
Pengguna Google,"saran saya buat gojek,ngasih promo bagus buat customer,cuman kaya jadi nyusahin buat customer karna driver banyak yang nolak terutama gocar dengan alasan mobil nya merk ini terus harga bayarnya gak sesuai dengan jarak nya,tolong di perbaiki lagi driver kaya gitu gojek ya nyusahin customer yang urgent",1,negatif
Pengguna Google,bagus,5,positif
Pengguna Google,map nya selalu akurat,5,positif
Pengguna Google,sangat senang,5,positif
Pengguna Google,mksh gojek..bnyak diskonnya,5,positif
Pengguna Google,banggalah produk indo.,5,positif
Pengguna Google,maksudnya error gimana nih min?,3,netral
Pengguna Google,rancak bana,5,positif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,"terima kasih atas support yg di luar nalarnya. support nya dengan sabar mengasih tau, dan saya akhirnya nangkep maksud support nya. yaitu : sia sia minta bantuan ke support gojek. akhirnya saya beralih ke grab, sudah lah. capek ngurusin ni aplikasi. ku kira aplikasi bangsa yg bisa bikin banga taunya aplikasi yg ngingetin sama birokrasi pemerintah sendiri (sama sama g jelas). thanks 6 tahun lebih layanan nya, udah capek. dengan makin bertambah nya masalah. saya uninstall aja",1,negatif
Pengguna Google,gojeg luas dan cepat keren terimakasih saya setiap sama gojek,5,positif
Pengguna Google,good,5,positif
Pengguna Google,"overall aman, tapi saran aja nih kekurangannya penggunaan sistem sampainya kalo bisa disesuaikan dengan jarak si motor bukan dengn estimasi waktu yang belum pasti",4,positif
Pengguna Google,"gajelas banget disuruh nunggu lama,eh gataunya drivernya gaada,ini aplikasi mau bantu orang atau mau nyusahin orang,kalau gini terus mending hapus aja aplikasi kaya gini dari playstore/appstore,buang waktu doang",1,negatif
Pengguna Google,pesan gofood enak praktis,5,positif
Pengguna Google,semua hal jadi mudah🙏,5,positif
Pengguna Google,"Order gofood pke ongkir hemat, sudah 1 jam pun blum dpt driver. padahal dari toko ke alamat kirim ga jauh. hapusin aja fitur ongkir hemat. percuma sudah dingin makanan gua",1,negatif
Pengguna Google,good service,5,positif
Pengguna Google,drivernya pada males apa gimana sih saya satu hari masa 4 kali order g dapat dapat driver . sekalinya dapat ditunggu beberapa menit kemudian drivernya cancel. jadi saya nunggu ber jam jam masa dr habis mahgrib sampai jam setengah 9 malam ga dapat dapat,2,negatif
Pengguna Google,pesan gocar XL selalu ditolak padahal sesuai jumlah 6 orang. mending hapus aja opsi gocar XL,1,negatif
Pengguna Google,saya login gak bisa lagi,1,negatif
Pengguna Google,kebanyakan pada ngeluh lama pada ngeluh nunggu lama hellow customer yang Budiman harusnya anda mikir kami ngojek buat nyari duit bukan buat buang duit....kalo gamau ambil hemat ya wajar anda yang order harus bijak kalo mau murah ya naik transum jangan naik ojek online ada harga ada kualitas....masa makan di pinggir jalan mau mendapatkan kwalitas bintang 5 kan kocak...gue baca komen komennya yang bego customer nya.... ngomong ada hemat ya dipilih hemat giliran nunggu lama ngomel ke driver,1,negatif
Pengguna Google,fast respon,5,positif
Pengguna Google,wong edan bener ya ongkirnya mahal banget gak karu karuan!,1,negatif
Pengguna Google,sangat slow respon!dan tidak dapat membantu!!!,1,negatif
Pengguna Google,min tolong lah kalau kita mesan makanan tuh terus driver nya gak ada mau terima waktu tunggu nya jangan lama dong mas harus nunggu berjam² buat batalin sih keburu lapar orang.,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,oke,5,positif
Pengguna Google,nyaman,5,positif
Pengguna Google,Klo. Order makanan atau Order Gored susah bgt dapet driver. sekali dapet malah jauh bgt drivernya. cara berpikirnya gimana sih gojek ini gak kasian bgt apa ke driver kadang suka kasian bgt klo dapet driver bapak2 katanya klo. gak segera jalan ke resto Orderan bisa cancel sistem. jarak jemputnya kadang katanya 4 kilo lebih. logikanya gimana itu gojek. ko driver malah di siksa begitu. pantesan aja klo hujan susah dapet driver mungkin karna pengambilannya terlalu jauh jadi semua driver. pada pulang,1,negatif
Pengguna Google,👍👍👍💯,5,positif
Pengguna Google,mayan lah cm kadang agak ngeselin ngojek nya trs masa bisanya make gopay tambah lain dong🗿,4,positif
Pengguna Google,"driver nya baik ,sopan",5,positif
Pengguna Google,pengantaran cepat,5,positif
Pengguna Google,bisa ga sih go instan di stasiun Tangerang dihilangkan males bikin lama. udah pesen kita yg nyamperin driver udah gitu nunggu lagi driver ambil motor bisa ga sih pesanan d stasiun Tangerang itu g otomatis masuk instan order reguler aja gitu kan enak pesen pas turun kreta pas keluar gerbang stasiun driver udah stanby nunggu kita kaya jaman dulu,1,negatif
Pengguna Google,"Nyari drivernya lama, sekalinya dapet drivernya gak tau jalan, muter-muter doang",3,netral
Pengguna Google,mantapp,4,positif
Pengguna Google,good,5,positif
Pengguna Google,"Drivernya pada malah jawab chat jir, saya pesan Mobil XL ditungguin malah muter2 tanpa penjelasan. tolong driver pemalas diban saja",1,negatif
Pengguna Google,keren,5,positif
Pengguna Google,"gak jelas mau buat akun malah disuruh nunggu 30 jam kalo 30 menit mah oke lah, ini 30 jam hadeuh",1,negatif
Pengguna Google,mantap,5,positif
Pengguna Google,cepat dan akurat,5,positif
Pengguna Google,"yaman, driver baik hati",5,positif
Pengguna Google,terima kasih banyak,5,positif
Pengguna Google,Bagus,5,positif
Pengguna Google,membantu banget,5,positif
Pengguna Google,ini gimna . tiba tiba gopaylater ke blockir. padahal bayar mulu,1,negatif
Pengguna Google,"Aplikasi kacau, perbaiki lah sistem GPS nya. kalo mau liat posisi driver suka masih jauh bahkan menjauh, padahal posisi driver udah deket, jadinya suka saya cancel, meskipun faktanya driver udah mau sampe ke lokasi titik jemput.",2,negatif
Pengguna Google,utk kesekian kalinya si buntuti atau diawasi oleh driver yg sy pesen jd tdk keluasa utk kesna kesini.... mang kt apa yah kok bs sprt itu dr pihak driver nya kepo yah sma kt jd sprt itu.... Astagfirullah ada2 aja klo dpt sprt itu lg sy hpus aja aplikasi ini trus pihak kalian langsung menaikin harga setiap tranaportasi yg mau di naiki.... Astagfirullah 🙏,1,negatif
Pengguna Google,sinyal full hp bagus tapi ngelag,4,positif
Pengguna Google,"parahh sekalj ini malah tambah jauh rute nya padahal yg deket juga bisa knpa biar pemasukanya gede .,",1,negatif
Pengguna Google,"Apk gak jelas, orang gw jarang pake ni apk malah ada tagihan Sampek jutaan",1,negatif
Pengguna Google,sip membantu sekali,5,positif
Pengguna Google,Transaksi di gopau tiap bulan bs smpe 5jt tp aneh jgn kan gopinjam payletr nya aja g bs di aktifn payah banget g kaya ovo,1,negatif
Pengguna Google,kebanyakan dapat driver jauh jauh sekali nya Deket anterin penumpang dulu alah,3,netral
Pengguna Google,Aplikasi populee dan andalan dalam.perjalanan,5,positif
Pengguna Google,"sebulan ini apk cacat tidak bisa chat driver, tidak bisa pindah pembayaran, tidak bisa ke detect posisi driver dimana. bahkan terakhir di marahi driver ""chatnya dibalas dong"" emang ngeselin sih ini",1,negatif
Pengguna Google,titik pemesanan eror,1,negatif
Pengguna Google,pengiriman gosen tidak grak cepat beda jauh ama shopee. di bandingkan ama grab juga masih mendingan grab . parah,1,negatif
Pengguna Google,"apalah drivernya main ambil foto sembarangan padahal lagi cari uang juga buat bayar, malah di foto terus di viralin katanya gamau bayar, tuh orang ga liat apa gw lagi cari uang, trs tbtb pergi pula orangnya alasan ada orderan masuk, aneh bener drivernya, bisa aja gw laporin",1,negatif
Pengguna Google,top pokoknya gojek 🥰🥰🥰🥰,5,positif
Pengguna Google,"driver nya tidak ramah sama sekali, marah² gk jelas. sangat kecewa gara² 1 driver,",1,negatif
Pengguna Google,"sekarang aplikasi nya jelek byk pesenan batal tidak dapet driver, sudah di siapkan , sudah tidak bisa di ajukan komplin penggantian karena uda hampir 1 jam tidak dapet driver,kita siapkan , kerena di suruh siapkan sama aplikasi , tolong di benahi seperti yg lama , kecewa",5,positif
Pengguna Google,goride drevernya jauh2... aneh tapi nyata,1,negatif
Pengguna Google,good.................,5,positif
Pengguna Google,terbantu,5,positif
Pengguna Google,2x pesen makanan disini. udh nunggu lama . udh bayar juga langsung. kedatangan terlambat. trus tiba-tiba di cancel . gojek bobrok sekarang. dikira sepele apa. ini jelas merugikan konsumen. cs juga susah banget dihubungi. tidak ada solusi. kalok ada reting dibawah nol. gw kasih reting dibawah nol!!!,1,negatif
Pengguna Google,"Bagus, namun perlu update lagi",5,positif
Pengguna Google,sdh oke. alamat aja kadang hrs cari sendiri spy ga tll jauh dr alamat sesungguhnya. knapa gt y?,4,positif
Pengguna Google,oke,5,positif
Pengguna Google,"program food anda buruk, pantesan kalah saing dengan grabfood, caranya ini sudah bertahun tahun lamanya dilakukan, gak sadar.",3,netral
Pengguna Google,"apakah memang seperti ini ( Mohon penjelasannya), padahal baru telat 1 hari Selamat pagi *tolong dibaca dengan baik* , saya Ridho dari *PT EDN REKANAN GOPAY PINJAM* data anda sudah masuk ke dalam sistem *NASABAH KETERLAMBATAN* , kesempatan pembersihan data dan kemungkinan bisa pengajuan kembali, mohon dibayarkan sebelum jam *09:00 WIB*. Mohon maaf data anda kemungkinan akan memasuki tahap penagihan lebih lanjut, perlu di ingat bahwa data yang anda cantumkan disini *VALID* seperti *IDENTITAS LE",3,netral
Pengguna Google,oke good,5,positif
Pengguna Google,membantu,5,positif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,makasih,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,"aplikasi STRES , kode OTP di pijit 1kali keluar 2 angka .. bukan hape yg rusak emng eror itu aplikasinya .. hp gua normal"" aja ..",1,negatif
Pengguna Google,"saya sdh lunasi cicilan gopay pinjam, tp kenapa masih blm bisa tarik dana lagi ya?",4,positif
Pengguna Google,aplikasi rusak masa masuk akun suruh nuggu 30 jam kan aneh orang mau di pake nya sekarang suruh nunggu kocak,1,negatif
Pengguna Google,"kejaammm sy pakai paylater tagihan 21.000 tapi karena lupa hanya telat sehari langsung di denda 50.000 shg harus bayar tagihan 71.000 parah ini. kejam sekali ga lagi"" pakai go paylater ampuuun",1,negatif
Pengguna Google,Transportasi Online murah Ramah Hemat ni' mat Cepat dlm Perjalanan,5,positif
Pengguna Google,"gausa pake gojek lagi!! bunga pinjaman tinggi!! bunga denda juga gak ngotak, baru sehari telat kena lgsung 50rb kocak!!",1,negatif
Pengguna Google,tingkatkan lagi,5,positif
Pengguna Google,goood,5,positif
Pengguna Google,membantu saya saat keadaan tidak berkendara atau saat pulang sekolah atau mau pergi kemanapun bagus pokoknya,5,positif
Pengguna Google,sangat baik,5,positif
Pengguna Google,pesen paket instan sampainya lama banget pas sampe nanya ke drivernya ternyata sama pihak gojek di jadiin 3 paket di gabung dengan paket orang lain KECEWA SEKALI,1,negatif
Pengguna Google,mantapp,5,positif
Pengguna Google,"sudah klik diskon, dan nominal sudah terpotong, tp pas pembayaran malah full, aplikasi GAJE",1,negatif
Pengguna Google,MOHON TEGUR DRIVER YANG ANTI MENUNGGU CUST PADAHAL CUMA 2MNIT AJA!!! SAYA SANGAT TIDAK NYAMAN KARENA DIA SANGAT EMOSIONAL platnya BP4068JQ,3,netral
Pengguna Google,sangat membantu,5,positif
Pengguna Google,aman dan nyaman,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,👍👍👍👍,5,positif
Pengguna Google,terlalu lama cari driver,1,negatif
Pengguna Google,puas Ok aman,5,positif
Pengguna Google,cicilan 30rb telat sehari denda 50rb gilaaaa,1,negatif
Pengguna Google,baguss,5,positif
Pengguna Google,"kenapa ya kalau order goride suka dapat driver yg jauh ? padahal saya pesan yg reguler bukan yg hemat dan berada di tengah kota masa harus ada biaya tambahan lagi buat pesan yg order prioritas, terus kadang ada driver sudah geser jemput penumpang padahal saya belum naik mungkin karena takut d cancel terpaksa saya harus menunggu lumayan lama semoga pihak terkait bisa segera mengatasinya",4,positif
Pengguna Google,"aplikasi sudah bagus tapi mendengar driver dapat potongan tinggi setiap hari mohon kasih bonus driver"" mu jek",5,positif
Pengguna Google,bagus,4,positif
Pengguna Google,dahlah,1,negatif
Pengguna Google,tarif lebih bersahabat,5,positif
Pengguna Google,jelek sekali ini aplikasi,1,negatif
Pengguna Google,sangat luar biasa,5,positif
Pengguna Google,"tolong alamat penjemputan,tujuan dan lain, lain,pake Indonesia lagi,2 Fersi,indo dan inggris,jg yg ga bisa baha inggris bisa mengerti",4,positif
Pengguna Google,"ilovyu gojek, km lah penyelamat q",5,positif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,"bisa d andalkan.,.,.,. terpercaya",5,positif
Pengguna Google,mkasih go jek pukul 2 mlm motor yg ku naiki sma suami pecah ban . untung ada gojek hal mendesak pun jd tenang. pulang dengan aman👍,5,positif
Pengguna Google,apikasi Sagat baguss,5,positif
Pengguna Google,"Baru telat 1 hari bayar paylatter langsung denda gocap, aplikasi gila bye uninstall",1,negatif
Pengguna Google,ongkir mahal bgt beda ama aplikasi oren,2,negatif
Pengguna Google,sangat bagus pelayanannya,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,Kadang driver meminta menolak dengan alasan tidak sesuai tarif...lah yg sediakan kan aplikasi nya,4,positif
Pengguna Google,kenapa ga bisa dayli cek in go pet,3,netral
Pengguna Google,bagus,5,positif
Pengguna Google,"menyenangkan, lebih banyakin diskon dong.... ngarep",5,positif
Pengguna Google,bagus pas kita naik motor di ajak certa,5,positif
Pengguna Google,mantappp,5,positif
Pengguna Google,bagus,4,positif
Pengguna Google,geam bolak balok skem ngabisin ruby,1,negatif
Pengguna Google,bagus,5,positif
Pengguna Google,"Aplikasi bagus, banyak promo!!",5,positif
Pengguna Google,Bagus,5,positif
Pengguna Google,"oke sangat membantu, tingkatkan kenyamanan pelanggan biar semakin diminati",5,positif
Pengguna Google,bgus,5,positif
Pengguna Google,sangat membantu,5,positif
Pengguna Google,gk bisa di buka aplikasinya,1,negatif
Pengguna Google,kenapa sekarang gojeknya tidak memunculkan peta saat kita pesan makanan,4,positif
Pengguna Google,kpd pelanggan gojek yg terhormat mohon ma'af saya sebagai driver bukan nya tidak mau untuk ambil pesanan pelanggan. di karenakan pelanggan terlalu jauh untuk penjemputan nya blm lagi macet.. driver rugi BBM. ongkos murah. belum lagi kalo dapat oderan hemat driver harus bayar ke aplikasi klo mau dapat oderan hemat aja. sehari driver harus bayar 20 ribu. kalo di kali 30 hari. 600 ribu harus setor ke aplikator padahal kan yg kerja mati2an itu driver. driver di jln taruhan nya nyawa dll,1,negatif
Pengguna Google,"saya top up saldo melalui BCA mobile, transaksi berhasil, tapi di aplikasi gojek tidak ada saldo nya. ini parah ini aplikasi gojek. saya chat dari aplikasi susah mendapatkan kejelasan nya, jawabnya hanya bilang mohon di refresh, udah capek saya refresh tapi tidak masuk juga. stop pake aplikasi ini. klw ga masuk juga saldo saya.",1,negatif
Pengguna Google,aman ship,5,positif
Pengguna Google,semoga sesua espektasi,5,positif
Pengguna Google,"kasian si deivernya gw bayar full yang keterima driver 5000, jangan heran si drivernya banyak kurang attitude nya ngemis2 minta tips, makanan sudah dingin lama, udah hilang lapernya, pernah order ampe 3 jam baru sampe rumah akibat gk ada yang mau ambil",3,netral
Pengguna Google,good jobs,3,netral
Pengguna Google,Drivernya ramah,5,positif
Pengguna Google,"tolol, menghambat orang mau pesan makanan",1,negatif
Pengguna Google,bagus banget aplikasinya,5,positif
Pengguna Google,Pesan makanan di Gofood dapet drivernya lama banget udh 2x pesanan gagal gara² gak ada driver yang ditugaskan!!!,1,negatif
Pengguna Google,mau pake embel embel prioritas juga nyatanya tetep lemot & sering telat gofood nya,1,negatif
Pengguna Google,pesan transportasinya lama bngat anjir bisa sampe 2 jam lebih,1,negatif
Pengguna Google,Titik penjemputan tidak bisa di ubah.,5,positif
Pengguna Google,memudahkan semua orang dengan aplikasi ini,5,positif
Pengguna Google,mantap,4,positif
Pengguna Google,makin mahal jaraknya deket ongkir hampir 20rb yg di beli cuman 12rb halah mending gw beli sendiri dpt 2 bensin pqling abis ga nyampe 5k ogah make2 giniqn,1,negatif
Pengguna Google,"kecewa banget setiap pesen gogood udh nunggu lama lama tapi ga ada kestian.drvr sampe harus di batalin, gilla sih",2,negatif
Pengguna Google,"gojek plus gak ada manfaatnya, yg ada harga malah lebih tinggi drpd sebelum di ugrade ke gojek plus. pencarian biasa susah dpt driver, harus pakai pencarian cepak dan tambah biaya. lama2 aplikasi ini jd aplikasi PERAMPOK !",2,negatif
Pengguna Google,1 mei 2026 garut susah cari driver gojek,1,negatif
Pengguna Google,bagus,5,positif
Pengguna Google,👍👍👍,4,positif
Pengguna Google,"pelayanan sangat baik ,terima kasih",5,positif
Pengguna Google,cepet kalo mau beli makanan jauh,5,positif
Pengguna Google,gojek semakin di depan 👌👌,5,positif
Pengguna Google,aps sampah giliran jam sibuk susah banget dpt driver padahal banyam di titik lokasi jemput,1,negatif
Pengguna Google,oke,5,positif
Pengguna Google,netral,3,netral
Pengguna Google,"aplikasi bodoh, drivernya bodoh semua, gak banget",1,negatif
Pengguna Google,"sangat membantu,",5,positif
Pengguna Google,puas,5,positif
Pengguna Google,"terlalu lama cari driver,bru tdk ada opsi pembatalan,orang lapar disuruh nunggu sampe 1 jam",1,negatif
Pengguna Google,"mudah kalo lagi nyari lokasi, pasti langsung ke detect, tapi minus nya sering minta upgrade",5,positif
Pengguna Google,pelayanannya ok,5,positif
Pengguna Google,Susah cari driver Alasannya sibuk semua(Nggga masuk akal). Mana dibatalin terus pake alasan kejauhan,5,positif
Pengguna Google,ok banget,5,positif
Pengguna Google,gojek g-nya good,5,positif
Pengguna Google,👍,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,mantap bisa nunggu makanan sambil santai 😎,5,positif
Pengguna Google,paling ok,5,positif
Pengguna Google,ok,5,positif
Pengguna Google,mantap,5,positif
Pengguna Google,"susah bnr dpt drivernya, sekalinya dpt jauh dr lokasi penjemputan.",1,negatif
Pengguna Google,"Udah sering naik level, tp tiap dapet hadiah dari kenaikan level koinnya gak masuk. Aneh gocats nya.",3,netral
Pengguna Google,sangan menyenangkan,5,positif
Pengguna Google,bagus,5,positif
Pengguna Google,sekarang gojek spt kehilangan arah...terlalu banyak pihak.ketiga.... order di otak atik terus..pingin dpt untung yg byk dgn memeras keringat druvernya....,1,negatif
Pengguna Google,tolonggg lah buat gojekk adain pembayaran qris atau metode trasnfer kek biar tambah mudah,3,netral
Pengguna Google,ok,5,positif
Pengguna Google,sangat memudahkan kita jika membutuhkan transportasi disaat urgen,5,positif
Pengguna Google,terima kasih mas driver,5,positif
Pengguna Google,bagus dan sangat membantu,4,positif
Pengguna Google,ok,5,positif
Pengguna Google,Selalu puas dengan gojek,5,positif
Pengguna Google,ngk Mantab,1,negatif
Pengguna Google,saya sangat puas,5,positif
Pengguna Google,"jika bisa upgrate sudah waktunya level up min coba deh sediain peralatan atau barang² dilokasi terdekat jadi lebih efisien kaya toko oyen tapi lebih memudahkan, jika toko oyen mebutuhkan 2-5hari pengiriman ini cukup beberapa jam saja. bisa membantu umkm terdekat semoga membantu💪",5,positif
Pengguna Google,"KASIHAN DRIVER NYA.. PENDAPATAN NYA KEPOTONG ADMIN, KEPOTONG JUGA PROGRAM HEMATNYA SEHARI 20 RIBU.. GA NGIKUT G BUNYI.. NGIKUT DI POTONG.. TAPI TETEP AJA SEDIKIT ORDERAN... MAKIN KSNI MAKIN PARAH, NTR JUGA LAMA LAMA PADA KLUAR DARI APLIKASI GOJEK",1,negatif
Pengguna Google,mantap,5,positif
Pengguna Google,gojek hanya menguntungkan dirinya tidak menguntungkan driver,5,positif
Pengguna Google,"interior bersih, nyaman, drivernya tenang, tidak rusuh",5,positif
Pengguna Google,baik,5,positif
Pengguna Google,kenapa sih ga punya pembatalan buat gomart?? masak langsung auto order padahal emh mau dibatalkan,1,negatif
Pengguna Google,bagus,5,positif
Pengguna Google,klo pd jumatan dan gga niat narik aplikasinya di matiin udh nunggu lama jawabnya lg jumatan ....,1,negatif
Pengguna Google,"gmna siiii ,saya langganan plus masa ga ada promo yg rasional sama sekaliiii tolong dong gofood nya promonya du banyakinnnnnnn",1,negatif
Pengguna Google,"udah jangan rekrut driver yang malas, setiap pesan kok susah driver, begitu dapat ga bergerak",2,negatif
Pengguna Google,"Sudah berulang kali mendapatkan Driver Go-Car meminta tambahan Uang tambahan, alasannya karena Jaraknya jauh, padahal sewaktu memilih Lokasi dan Tujuan sudah sesuai dengan titik lokasi dan sudah dibayar melalui Go-Pay. Nama: Sabar Gultom, Plat B1573TYK.",1,negatif
Pengguna Google,mantap,5,positif
Pengguna Google,memberikan solusi terbaik,5,positif
Pengguna Google,Tutup aja omon omon susah pecairan driver bayar sendiri payah,1,negatif
Pengguna Google,"padahal alamat udah bener, bisa2 nya titiknya di taruh ke sembarang tempat? tolong ya perbaiki",1,negatif
Pengguna Google,"lama bgt cari driver, lgi penting jg lama bgt heran",1,negatif
Pengguna Google,saya puas dg driver ramah dan sopan,4,positif
Pengguna Google,bgus,4,positif
Pengguna Google,pengguna lama . mahal mahal,5,positif
Pengguna Google,naik mobil pakai gocar nyaman,5,positif
Pengguna Google,mantap!!,5,positif
Pengguna Google,"saya cukup kecewa kepada pihak gojek, karena saya tidak bisa masuk ke akun gopay plus di karenakan no hp & gmail hilang.. pas saya mau perubahan lewat pemulihan akun di tolak terus di karenakan masih ada aset yang tertahan.. lucu sekali siih.. padahal tinggal noll kan aja aset nya. suapaya saya bisa mendapatkan kembali akun gopay saya.. . lucu sekali",1,negatif
Pengguna Google,keren dan luar biasa,5,positif
Pengguna Google,oke,5,positif
Pengguna Google,nice aplikasi,5,positif
Pengguna Google,kerennn..mantap..bantu....,5,positif
Pengguna Google,"Makasih ya gojek , kalau tidak ada gojek pasti saya sudah di begal orang dan saya kasih uang gojek nya tidak mau karena niat membantu saya ingin yg namanya bapak Hamid Alfian di kota malang bertemu dengan saya , saya ingin kasih hadiah untuk keluarganya .",5,positif
